id,yearbirth,age,categorical_age,education,maritalstatus,income,categorical_income,kidhome,teenhome,totalchild,dtcustomer,month_year_dtcustomer,recency,recency_category,mntwines,mntwines_category,mntfruits,mntfruits_category,mntmeatproducts,mntmeatproducts_category,mntfishproducts,mntfishproducts_category,mntsweetproducts,mntsweetproducts_category,mntgoldproducts,mntgoldproducts_category,mnttotal,mnttotal_category,numdealspurchases,numdealspurchases_category,numwebpurchases,numwebpurchases_category,numcatalogpurchases,numcatalogpurchases_category,numstorepurchases,numstorepurchases_category,numwebvisitsmonth,numwebvisitsmonth_category,totalpurchases_online,totalpurchases_offline,totalpurchases,totalpurchases_category,behaviour_score,behaviour_category,average_spending,acceptedcmp1,acceptedcmp1_category,acceptedcmp2,acceptedcmp2_category,acceptedcmp3,acceptedcmp3_category,acceptedcmp4,acceptedcmp4_category,acceptedcmp5,acceptedcmp5_category,complain,spending_waiver_online,spending_waiver_online_category,spending_waiver_offline,spending_waiver_offline_category,spending_waiver_total,spending_waiver_total_category,response,response_category,totalacceptedcmp
12193,1964,51,36-55,PhD,Partner,60896.0,High,0,1,1,2012-10-11,2012-10-01,90,1,1013,501-1250,30,16-50,399,251-600,60,31-80,46,31-60,126,81-150,1674,5,3,2-4,9,7-15,10,7-12,4,4-8,6,4-8,19,7,26,5,155,Can't lose them,64.38461538461539,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,3.1666666666666665,4,0.07777777777777778,1,41,Online Only,1,Accept,1
10525,1986,29,0-35,Graduation,Single,26576.0,Lowest,1,0,1,2012-10-13,2012-10-01,40,3,10,0-150,0,0-15,8,0-50,0,0-30,0,0-30,9,0-30,27,1,1,0-1,1,0-2,0,0-2,2,0-3,9,9-15,1,3,4,1,311,Promising,6.75,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.1111111111111111,1,0.075,1,11,Not Care At All,1,Accept more than once,2
13907,1975,40,36-55,Master,Single,67893.0,High,0,1,1,2012-10-01,2012-10-01,31,3,711,501-1250,28,16-50,142,51-250,49,31-80,18,0-30,47,31-80,995,4,2,2-4,3,3-6,2,0-2,9,9-15,8,4-8,5,11,16,3,334,Loyal Customer,62.1875,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.625,2,0.3548387096774194,4,24,Offline Recommended But Online Still Fine,0,Reject,0
13735,1973,42,36-55,Graduation,Partner,20895.0,Lowest,1,0,1,2012-10-06,2012-10-01,24,4,18,0-150,3,0-15,17,0-50,3,0-30,0,0-30,4,0-30,45,1,1,0-1,2,0-2,0,0-2,3,0-3,9,9-15,2,4,6,2,421,Recent Customer,7.5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.2222222222222222,1,0.16666666666666666,3,13,Offline Only,0,Reject,0
10905,1955,60,56-90,Graduation,Partner,42586.0,Low,1,1,2,2012-10-29,2012-10-01,7,5,194,151-500,2,0-15,56,51-250,0,0-30,0,0-30,0,0-30,252,2,5,5-10,4,3-6,1,0-2,6,4-8,8,4-8,5,11,16,3,532,Potential Loyalist,15.75,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.625,2,1.5714285714285714,5,25,Offline Recommended But Online Still Fine,1,Accept,1
12988,1952,63,56-90,Graduation,Partner,81795.0,Highest,0,0,0,2012-10-26,2012-10-01,74,2,324,151-500,81,51-100,555,251-600,27,0-30,81,61-100,88,81-150,1156,4,1,0-1,4,3-6,10,7-12,7,4-8,2,0-3,14,8,22,4,244,At Risk,52.54545454545455,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,7.0,5,0.10810810810810811,2,52,Online Recommended But Still Offline Sometime,0,Reject,0
12240,1971,44,36-55,Master,Partner,30538.0,Lowest,1,0,1,2012-10-01,2012-10-01,27,3,284,151-500,0,0-15,52,51-250,8,0-30,3,0-30,20,0-30,367,2,4,2-4,9,7-15,0,0-2,4,4-8,10,9-15,9,8,17,3,332,Potential Loyalist,21.58823529411765,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.9,3,0.2962962962962963,4,34,Offline But Online Still Fine,0,Reject,0
13778,1960,55,36-55,Master,Partner,83151.0,Highest,0,0,0,2012-10-10,2012-10-01,93,1,407,151-500,28,16-50,100,51-250,120,81-150,74,61-100,18,0-30,747,3,1,0-1,5,3-6,9,7-12,4,4-8,3,0-3,14,5,19,4,143,Hibernating,39.31578947368421,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,4.666666666666667,5,0.053763440860215055,1,51,Online Only,0,Reject,0
10245,1986,29,0-35,Master,Single,80910.0,Highest,0,0,0,2012-10-31,2012-10-01,71,2,160,151-500,80,51-100,369,251-600,67,31-80,39,31-60,41,31-80,756,3,1,0-1,3,3-6,3,3-6,8,4-8,1,0-3,6,9,15,3,233,Customers Needing Attention,50.4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,6.0,5,0.1267605633802817,2,52,Online Recommended But Still Offline Sometime,0,Reject,0
12724,1984,31,0-35,PhD,Partner,70643.0,Highest,0,0,0,2012-10-15,2012-10-01,66,2,1218,501-1250,81,51-100,304,251-600,23,0-30,81,61-100,33,31-80,1740,5,1,0-1,5,3-6,8,7-12,4,4-8,6,4-8,13,5,18,4,245,At Risk,96.66666666666667,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.1666666666666665,4,0.07575757575757576,1,41,Online Only,1,Accept,1
13188,1972,43,36-55,Graduation,Partner,56721.0,High,1,1,2,2012-10-31,2012-10-01,64,2,157,151-500,6,0-15,39,0-50,6,0-30,13,0-30,75,31-80,296,2,5,5-10,4,3-6,1,0-2,5,4-8,6,4-8,5,10,15,3,232,Customers Needing Attention,19.733333333333334,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.8333333333333334,3,0.15625,3,33,Mid,0,Reject,0
12218,1971,44,36-55,Graduation,Single,25818.0,Lowest,1,0,1,2012-10-18,2012-10-01,51,2,5,0-150,2,0-15,8,0-50,2,0-30,2,0-30,9,0-30,28,1,1,0-1,0,0-2,1,0-2,2,0-3,7,4-8,1,3,4,1,211,About to Sleep,7.0,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.14285714285714285,1,0.058823529411764705,1,11,Not Care At All,0,Reject,0
12109,1960,55,36-55,Graduation,Partner,63381.0,High,0,1,1,2012-10-05,2012-10-01,78,1,571,501-1250,50,16-50,142,51-250,33,31-80,50,31-60,126,81-150,972,4,4,2-4,4,3-6,5,3-6,13,9-15,2,0-3,9,17,26,5,154,Can't lose them,37.38461538461539,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,4.5,5,0.21794871794871795,4,54,Both Care,0,Reject,0
13293,1948,67,56-90,Master,Single,78427.0,Highest,0,0,0,2012-10-24,2012-10-01,36,3,972,501-1250,19,16-50,555,251-600,120,81-150,26,0-30,126,81-150,1818,5,3,2-4,3,3-6,7,7-12,10,9-15,3,0-3,10,13,23,4,345,Loyal Customer,79.04347826086956,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,3.3333333333333335,5,0.3611111111111111,4,54,Both Care,1,Accept more than once,2
10313,1975,40,36-55,Graduation,Partner,48178.0,Low,1,1,2,2012-10-28,2012-10-01,69,2,159,151-500,4,0-15,45,0-50,6,0-30,2,0-30,38,31-80,254,2,6,5-10,5,3-6,1,0-2,4,4-8,8,4-8,6,10,16,3,232,Customers Needing Attention,15.875,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.75,2,0.14492753623188406,3,23,Offline Recommended But Online Still Fine,0,Reject,0
13525,1965,50,36-55,Graduation,Partner,59594.0,High,0,1,1,2012-10-20,2012-10-01,74,2,457,151-500,4,0-15,29,0-50,0,0-30,0,0-30,9,0-30,499,2,1,0-1,8,7-15,1,0-2,7,4-8,7,4-8,9,8,17,3,232,Customers Needing Attention,29.352941176470587,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,1.2857142857142858,3,0.10810810810810811,2,32,Online Recommended But Still Offline Sometime,0,Accept more than once,1
10581,1977,38,36-55,Graduation,Partner,41124.0,Low,1,0,1,2012-10-31,2012-10-01,41,3,281,151-500,7,0-15,84,51-250,15,0-30,0,0-30,119,81-150,506,3,6,5-10,7,7-15,3,3-6,4,4-8,8,4-8,10,10,20,4,343,Loyal Customer,25.3,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.25,3,0.24390243902439024,4,34,Offline But Online Still Fine,0,Reject,0
12602,1986,29,0-35,Graduation,Partner,22518.0,Lowest,1,0,1,2012-10-22,2012-10-01,36,3,11,0-150,7,0-15,12,0-50,2,0-30,2,0-30,27,0-30,61,1,2,2-4,2,0-2,1,0-2,2,0-3,5,4-8,3,4,7,2,321,Promising,8.714285714285714,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.6,2,0.1111111111111111,2,22,Not Care Much,1,Accept more than once,2
12294,1973,42,36-55,Basic,Partner,9722.0,Lowest,1,0,1,2012-10-02,2012-10-01,7,5,6,0-150,17,16-50,16,0-50,6,0-30,16,0-30,42,31-80,103,2,4,2-4,3,3-6,1,0-2,3,0-3,8,4-8,4,7,11,3,532,Potential Loyalist,9.363636363636363,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5,2,1.0,5,25,Offline Recommended But Online Still Fine,1,Accept,1
13324,1979,36,36-55,PhD,Partner,31605.0,Lowest,1,0,1,2012-11-22,2012-11-01,15,4,74,0-150,0,0-15,42,0-50,2,0-30,1,0-30,6,0-30,125,2,2,2-4,2,0-2,1,0-2,4,4-8,7,4-8,3,6,9,2,422,Potential Loyalist,13.88888888888889,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.42857142857142855,2,0.4,5,25,Offline Recommended But Online Still Fine,0,Reject,0
13738,1974,41,36-55,PhD,Partner,45207.0,Low,1,1,2,2012-11-10,2012-11-01,64,2,203,151-500,0,0-15,10,0-50,0,0-30,0,0-30,2,0-30,215,2,5,5-10,3,3-6,1,0-2,6,4-8,6,4-8,4,11,15,3,232,Customers Needing Attention,14.333333333333334,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0.6666666666666666,2,0.171875,3,23,Offline Recommended But Online Still Fine,0,Accept more than once,1
12870,1984,31,0-35,Master,Single,18890.0,Lowest,0,0,0,2012-11-10,2012-11-01,5,5,6,0-150,4,0-15,1,0-50,7,0-30,2,0-30,15,0-30,35,1,1,0-1,0,0-2,1,0-2,2,0-3,6,4-8,1,3,4,1,511,Recent Customer,8.75,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,0.16666666666666666,1,0.6,5,15,Offline Only,1,Accept more than once,2
13938,1988,27,0-35,Graduation,Partner,24645.0,Lowest,1,0,1,2012-11-01,2012-11-01,16,4,5,0-150,3,0-15,4,0-50,4,0-30,1,0-30,0,0-30,17,1,1,0-1,1,0-2,0,0-2,2,0-3,8,4-8,1,3,4,1,411,Promising,4.25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.125,1,0.1875,3,13,Offline Only,0,Reject,0
12336,1954,61,56-90,Graduation,Partner,46734.0,Low,0,1,1,2012-11-18,2012-11-01,40,3,110,0-150,5,0-15,137,51-250,26,0-30,23,0-30,29,0-30,330,2,2,2-4,6,3-6,1,0-2,5,4-8,7,4-8,7,7,14,3,332,Potential Loyalist,23.571428571428573,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,0.175,3,33,Mid,0,Reject,0
12038,1963,52,36-55,Graduation,Single,30983.0,Lowest,0,0,0,2012-11-09,2012-11-01,50,3,51,0-150,4,0-15,50,0-50,12,0-30,1,0-30,49,31-80,167,2,1,0-1,4,3-6,0,0-2,3,0-3,8,4-8,4,4,8,2,322,Customers Needing Attention,20.875,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5,2,0.08,2,22,Not Care Much,1,Accept,1
12027,1956,59,56-90,Master,Partner,52973.0,High,0,1,1,2012-11-08,2012-11-01,92,1,856,501-1250,0,0-15,76,51-250,12,0-30,9,0-30,126,81-150,1079,4,6,5-10,9,7-15,6,3-6,9,9-15,8,4-8,15,15,30,5,154,Can't lose them,35.96666666666667,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.875,4,0.16304347826086957,3,43,Online But Offline Still Fine,0,Reject,0
12665,1976,39,36-55,Graduation,Partner,58597.0,High,1,1,2,2012-11-20,2012-11-01,20,4,490,151-500,0,0-15,184,51-250,10,0-30,28,0-30,21,0-30,733,3,6,5-10,7,7-15,4,3-6,9,9-15,7,4-8,11,15,26,5,453,Loyal Customer,28.192307692307693,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.5714285714285714,3,0.75,5,35,Offline But Online Still Fine,0,Reject,0
13362,1969,46,36-55,Master,Single,67369.0,High,0,1,1,2012-11-17,2012-11-01,81,1,1224,501-1250,0,0-15,70,51-250,37,31-80,14,0-30,42,31-80,1387,5,4,2-4,7,7-15,4,3-6,10,9-15,4,4-8,11,14,25,4,145,Can't lose them,55.48,0,Reject,0,Reject,0,Reject,1,Accept,1,Accept more than once,0,2.75,4,0.1728395061728395,3,43,Online But Offline Still Fine,1,Accept more than once,3
12370,1979,36,36-55,Graduation,Partner,71626.0,Highest,0,0,0,2012-11-01,2012-11-01,94,1,546,501-1250,72,51-100,376,251-600,94,81-150,81,61-100,72,31-80,1241,4,1,0-1,5,3-6,5,3-6,8,4-8,3,0-3,10,9,19,4,144,Can't lose them,65.3157894736842,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,3.3333333333333335,5,0.09574468085106383,2,52,Online Recommended But Still Offline Sometime,0,Accept more than once,1
13065,1978,37,36-55,Graduation,Partner,65819.0,High,0,0,0,2012-11-29,2012-11-01,99,1,267,151-500,38,16-50,555,251-600,120,81-150,81,61-100,63,31-80,1124,4,1,0-1,5,3-6,4,3-6,10,9-15,3,0-3,9,11,20,4,144,Can't lose them,56.2,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,3.0,4,0.1111111111111111,2,42,Online Recommended But Still Offline Sometime,0,Reject,0
10676,1982,33,0-35,Graduation,Partner,63211.0,High,0,0,0,2012-11-02,2012-11-01,3,5,145,0-150,81,51-100,459,251-600,120,81-150,26,0-30,126,81-150,957,4,2,2-4,3,3-6,8,7-12,7,4-8,2,0-3,11,9,20,4,544,Loyal Customer,47.85,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,5.5,5,3.0,5,55,Both Care,1,Accept,1
13585,1960,55,36-55,Graduation,Single,47916.0,Low,0,1,1,2012-11-22,2012-11-01,72,2,505,501-1250,0,0-15,26,0-50,0,0-30,0,0-30,75,31-80,606,3,5,5-10,7,7-15,4,3-6,6,4-8,6,4-8,11,11,22,4,243,At Risk,27.545454545454547,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,1.8333333333333333,4,0.1527777777777778,3,43,Online But Offline Still Fine,0,Accept more than once,1
12616,1966,49,36-55,PhD,Partner,69063.0,Highest,0,1,1,2012-11-07,2012-11-01,16,4,666,501-1250,35,16-50,124,51-250,69,31-80,8,0-30,26,0-30,928,4,1,0-1,5,3-6,3,3-6,5,4-8,3,0-3,8,6,14,3,434,Loyal Customer,66.28571428571429,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.6666666666666665,4,0.375,4,44,Both Care,0,Reject,0
12541,1991,24,0-35,Master,Partner,20193.0,Lowest,0,0,0,2012-11-28,2012-11-01,18,4,8,0-150,8,0-15,22,0-50,24,0-30,11,0-30,9,0-30,82,1,1,0-1,1,0-2,1,0-2,4,4-8,4,4-8,2,5,7,2,421,Recent Customer,11.714285714285714,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.5,2,0.2777777777777778,4,24,Offline Recommended But Online Still Fine,0,Reject,0
10968,1969,46,36-55,Graduation,Single,57731.0,High,0,1,1,2012-11-23,2012-11-01,0,5,266,151-500,21,16-50,300,251-600,65,31-80,8,0-30,44,31-80,704,3,4,2-4,8,7-15,8,7-12,6,4-8,6,4-8,16,10,26,5,553,Loyal Customer,27.076923076923077,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.6666666666666665,4,0.0,1,41,Online Only,0,Reject,0
12924,1978,37,36-55,PhD,Partner,37717.0,Low,1,0,1,2012-11-23,2012-11-01,31,3,9,0-150,0,0-15,6,0-50,4,0-30,1,0-30,5,0-30,25,1,1,0-1,1,0-2,0,0-2,2,0-3,9,9-15,1,3,4,1,311,Promising,6.25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.1111111111111111,1,0.0967741935483871,2,12,Not Care But Offline Prefered,0,Reject,0
12400,1968,47,36-55,Master,Single,23748.0,Lowest,1,0,1,2012-11-21,2012-11-01,97,1,6,0-150,6,0-15,29,0-50,12,0-30,15,0-30,8,0-30,76,1,3,2-4,2,0-2,1,0-2,3,0-3,8,4-8,3,6,9,2,121,Lost,8.444444444444445,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.375,2,0.061855670103092786,1,21,Not Care But Online Prefered,0,Reject,0
13770,1955,60,56-90,Master,Partner,82384.0,Highest,0,0,0,2012-11-19,2012-11-01,55,2,984,501-1250,51,51-100,432,251-600,120,81-150,81,61-100,126,81-150,1794,5,1,0-1,3,3-6,10,7-12,13,9-15,1,0-3,13,14,27,5,255,At Risk,66.44444444444444,0,Reject,0,Reject,0,Reject,0,Reject,1,Accept,0,13.0,5,0.2545454545454545,4,54,Both Care,1,Accept more than once,2
12778,1984,31,0-35,Graduation,Partner,35196.0,Lowest,1,0,1,2012-11-13,2012-11-01,68,2,75,0-150,12,0-15,141,51-250,43,31-80,39,31-60,126,81-150,436,2,6,5-10,6,3-6,1,0-2,5,4-8,8,4-8,7,11,18,4,242,Customers Needing Attention,24.22222222222222,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.875,3,0.16176470588235295,3,33,Mid,1,Accept,1
13652,1976,39,36-55,Graduation,Partner,85606.0,Highest,0,1,1,2012-11-12,2012-11-01,89,1,717,501-1250,42,16-50,555,251-600,120,81-150,30,0-30,84,81-150,1548,5,2,2-4,6,3-6,7,7-12,9,9-15,3,0-3,13,11,24,4,145,Can't lose them,64.5,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,4.333333333333333,5,0.12359550561797752,2,52,Online Recommended But Still Offline Sometime,0,Accept more than once,1
13306,1972,43,36-55,Graduation,Partner,30675.0,Lowest,1,0,1,2012-11-12,2012-11-01,14,4,10,0-150,2,0-15,16,0-50,11,0-30,2,0-30,21,0-30,62,1,1,0-1,1,0-2,0,0-2,3,0-3,8,4-8,1,4,5,1,411,Promising,12.4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.125,1,0.2857142857142857,4,14,Offline Only,0,Reject,0
12477,1957,58,56-90,PhD,Partner,57004.5,High,2,1,3,2012-11-19,2012-11-01,4,5,230,151-500,42,16-50,192,51-250,49,31-80,37,31-60,53,31-80,603,3,6,5-10,7,7-15,2,0-2,8,4-8,9,9-15,9,14,23,4,543,Loyal Customer,26.217391304347824,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,3.5,5,35,Offline But Online Still Fine,0,Reject,0
13556,1959,56,56-90,Graduation,Partner,71706.0,Highest,0,1,1,2012-11-13,2012-11-01,16,4,931,501-1250,56,51-100,253,251-600,91,81-150,81,61-100,14,0-30,1426,5,4,2-4,9,7-15,5,3-6,7,4-8,5,4-8,14,11,25,4,445,Champions,57.04,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.8,4,0.6875,5,45,Both Care,0,Reject,0
11121,1981,34,0-35,Graduation,Partner,19419.0,Lowest,1,0,1,2012-11-10,2012-11-01,76,1,2,0-150,14,0-15,28,0-50,16,0-30,3,0-30,7,0-30,70,1,4,2-4,4,3-6,0,0-2,3,0-3,9,9-15,4,7,11,3,131,Hibernating,6.363636363636363,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.4444444444444444,2,0.09210526315789473,2,22,Not Care Much,0,Reject,0
12834,1970,45,36-55,Graduation,Partner,69016.0,Highest,0,1,1,2012-11-22,2012-11-01,61,2,726,501-1250,53,51-100,363,251-600,120,81-150,81,61-100,126,81-150,1469,5,4,2-4,8,7-15,9,7-12,13,9-15,5,4-8,17,17,34,5,255,At Risk,43.205882352941174,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,3.4,5,0.2786885245901639,4,54,Both Care,0,Reject,0
13447,1984,31,0-35,PhD,Single,42710.0,Low,1,0,1,2012-11-28,2012-11-01,38,3,252,151-500,3,0-15,42,0-50,4,0-30,3,0-30,102,81-150,406,2,2,2-4,4,3-6,5,3-6,3,0-3,6,4-8,9,5,14,3,332,Potential Loyalist,29.0,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.5,3,0.13157894736842105,3,33,Mid,0,Reject,0
12619,1996,19,0-35,Master,Partner,7500.0,Lowest,0,0,0,2012-11-09,2012-11-01,24,4,3,0-150,18,16-50,14,0-50,15,0-30,22,0-30,50,31-80,122,2,3,2-4,3,3-6,1,0-2,3,0-3,9,9-15,4,6,10,2,422,Potential Loyalist,12.2,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.4444444444444444,2,0.25,4,24,Offline Recommended But Online Still Fine,1,Accept,1
13012,1970,45,36-55,Graduation,Single,67384.0,High,0,1,1,2012-11-10,2012-11-01,32,3,957,501-1250,40,16-50,175,51-250,120,81-150,53,31-60,107,81-150,1452,5,2,2-4,7,7-15,8,7-12,5,4-8,5,4-8,15,7,22,4,345,Loyal Customer,66.0,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,3.0,4,0.21875,4,44,Both Care,0,Accept more than once,1
13099,1952,63,56-90,Graduation,Single,72228.0,Highest,0,0,0,2012-11-27,2012-11-01,87,1,631,501-1250,28,16-50,491,251-600,30,0-30,14,0-30,56,31-80,1250,4,1,0-1,6,3-6,7,7-12,8,4-8,3,0-3,13,9,22,4,144,Can't lose them,56.81818181818182,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,4.333333333333333,5,0.10344827586206896,2,52,Online Recommended But Still Offline Sometime,0,Reject,0
13626,1955,60,56-90,Graduation,Partner,59925.0,High,0,1,1,2012-11-30,2012-11-01,83,1,473,151-500,21,16-50,176,51-250,19,0-30,21,0-30,56,31-80,766,3,3,2-4,9,7-15,2,0-2,9,9-15,6,4-8,11,12,23,4,143,Hibernating,33.30434782608695,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.8333333333333333,4,0.14457831325301204,3,43,Online But Offline Still Fine,0,Reject,0
13366,1965,50,36-55,Graduation,Partner,73538.0,Highest,0,1,1,2012-11-25,2012-11-01,92,1,811,501-1250,76,51-100,428,251-600,99,81-150,81,61-100,107,81-150,1602,5,3,2-4,10,7-15,4,3-6,9,9-15,7,4-8,14,12,26,5,155,Can't lose them,61.61538461538461,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.0,4,0.13043478260869565,2,42,Online Recommended But Still Offline Sometime,0,Reject,0
12324,1975,40,36-55,Master,Partner,46772.0,Low,0,1,1,2012-11-07,2012-11-01,88,1,350,151-500,81,51-100,189,51-250,120,81-150,81,61-100,57,31-80,878,3,6,5-10,11,7-15,8,7-12,5,4-8,8,4-8,19,11,30,5,153,Can't lose them,29.266666666666666,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,2.375,4,0.125,2,42,Online Recommended But Still Offline Sometime,0,Accept more than once,1
13097,1962,53,36-55,Graduation,Partner,55759.0,High,0,1,1,2012-11-28,2012-11-01,84,1,675,501-1250,0,0-15,85,51-250,10,0-30,7,0-30,77,31-80,854,3,5,5-10,10,7-15,3,3-6,8,4-8,8,4-8,13,13,26,5,153,Can't lose them,32.84615384615385,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.625,4,0.15476190476190477,3,43,Online But Offline Still Fine,0,Reject,0
13371,1971,44,36-55,Graduation,Partner,36715.0,Low,1,0,1,2012-11-17,2012-11-01,16,4,172,151-500,10,0-15,125,51-250,21,0-30,13,0-30,16,0-30,357,2,6,5-10,7,7-15,2,0-2,4,4-8,9,9-15,9,10,19,4,442,Potential Loyalist,18.789473684210527,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.0,3,0.625,5,35,Offline But Online Still Fine,1,Accept,1
13145,1977,38,36-55,PhD,Partner,102160.0,Highest,0,0,0,2012-11-02,2012-11-01,54,2,763,501-1250,29,16-50,138,51-250,76,31-80,81,61-100,58,31-80,1145,4,0,0-1,7,7-15,9,7-12,10,9-15,4,4-8,16,10,26,5,254,At Risk,44.03846153846154,1,Accept,0,Accept more than once,0,Accept more than once,1,Accept more than once,1,Accept more than once,0,4.0,5,0.18518518518518517,3,53,Online But Offline Still Fine,1,Accept more than once,4
13846,1970,45,36-55,Graduation,Single,27242.0,Lowest,1,0,1,2012-11-11,2012-11-01,2,5,3,0-150,17,16-50,26,0-50,20,0-30,1,0-30,39,31-80,106,2,2,2-4,2,0-2,0,0-2,3,0-3,9,9-15,2,5,7,2,522,Potential Loyalist,15.142857142857142,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.2222222222222222,1,2.5,5,15,Offline Only,1,Accept,1
13546,1980,35,0-35,Graduation,Partner,69508.0,Highest,1,0,1,2012-11-14,2012-11-01,48,3,824,501-1250,32,16-50,162,51-250,42,31-80,32,31-60,43,31-80,1135,4,2,2-4,11,7-15,4,3-6,11,9-15,6,4-8,15,13,28,5,354,Loyal Customer,40.535714285714285,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,2.5,4,0.2708333333333333,4,44,Both Care,0,Reject,0
13915,1951,64,56-90,Master,Single,58217.0,High,2,1,3,2012-11-17,2012-11-01,84,1,68,0-150,1,0-15,13,0-50,3,0-30,5,0-30,13,0-30,103,2,1,0-1,2,0-2,0,0-2,4,4-8,6,4-8,2,5,7,2,122,Hibernating,14.714285714285714,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.3333333333333333,1,0.05952380952380952,1,11,Not Care At All,0,Reject,0
12710,1976,39,36-55,Basic,Partner,7500.0,Lowest,0,0,0,2012-11-13,2012-11-01,59,2,6,0-150,16,16-50,11,0-50,11,0-30,1,0-30,16,0-30,61,1,1,0-1,2,0-2,0,0-2,3,0-3,8,4-8,2,4,6,2,221,About to Sleep,10.166666666666666,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.25,1,0.06779661016949153,1,11,Not Care At All,0,Reject,0
10299,1969,46,36-55,PhD,Single,48240.0,Low,0,0,0,2012-11-09,2012-11-01,73,2,389,151-500,81,51-100,248,51-250,64,31-80,49,31-60,41,31-80,872,3,3,2-4,6,3-6,3,3-6,13,9-15,5,4-8,9,16,25,4,243,At Risk,34.88,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1.8,4,0.2191780821917808,4,44,Both Care,1,Accept,1
12795,1952,63,56-90,Master,Partner,33444.0,Lowest,1,1,2,2012-11-03,2012-11-01,24,4,8,0-150,0,0-15,8,0-50,0,0-30,0,0-30,2,0-30,18,1,1,0-1,1,0-2,0,0-2,2,0-3,8,4-8,1,3,4,1,411,Promising,4.5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0.125,1,0.125,2,12,Not Care But Offline Prefered,0,Reject,0
