id,yearbirth,age,categorical_age,education,maritalstatus,income,categorical_income,kidhome,teenhome,totalchild,dtcustomer,recency,mntwines,mntwines_category,mntfruits,mntfruits_category,mntmeatproducts,mntmeatproducts_category,mntfishproducts,mntfishproducts_category,mntsweetproducts,mntsweetproducts_category,mntgoldproducts,mntgoldproducts_category,mnttotal,numdealspurchases,numdealspurchases_category,numwebpurchases,numwebpurchases_category,numcatalogpurchases,numcatalogpurchases_category,numstorepurchases,numstorepurchases_category,numwebvisitsmonth,numwebvisitsmonth_category,totalpurchases,acceptedcmp1,acceptedcmp1_category,acceptedcmp2,acceptedcmp2_category,acceptedcmp3,acceptedcmp3_category,acceptedcmp4,acceptedcmp4_category,acceptedcmp5,acceptedcmp5_category,complain,response,response_category,totalacceptedcmp
10591,1969,46,36-55,Graduation,Single,43638.0,Low,0,1,1,2012-08-06,37,63,0-150,10,0-15,83,51-250,7,0-30,19,0-30,19,0-30,201,2,2-4,4,3-6,1,0-2,4,4-8,7,4-8,11,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13447,1984,31,0-35,PhD,Single,42710.0,Low,1,0,1,2012-11-28,38,252,151-500,3,0-15,42,0-50,4,0-30,3,0-30,102,81-150,406,2,2-4,4,3-6,5,3-6,3,0-3,6,4-8,14,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13885,1982,33,0-35,PhD,Partner,84169.0,Highest,0,0,0,2013-08-07,9,1224,501-1250,19,16-50,403,251-600,0,0-30,19,0-30,0,0-30,1665,1,0-1,7,7-15,6,3-6,6,4-8,3,0-3,20,0,Reject,0,Reject,0,Reject,1,Accept,1,Accept more than once,0,1,Accept more than once,3
12415,1976,39,36-55,Graduation,Partner,54058.0,High,0,1,1,2013-06-04,56,198,151-500,18,16-50,252,251-600,32,31-80,81,61-100,54,31-80,635,2,2-4,4,3-6,6,3-6,8,4-8,3,0-3,20,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13537,1990,25,0-35,Master,Partner,24683.0,Lowest,1,0,1,2014-03-08,98,8,0-150,4,0-15,10,0-50,6,0-30,7,0-30,6,0-30,41,2,2-4,2,0-2,0,0-2,4,4-8,5,4-8,8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10955,1964,51,36-55,Graduation,Single,85620.0,Highest,0,0,0,2014-01-07,68,416,151-500,46,16-50,555,251-600,60,31-80,81,61-100,46,31-80,1204,1,0-1,3,3-6,6,3-6,4,4-8,1,0-3,14,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
13873,1980,35,0-35,Graduation,Partner,47850.0,Low,1,0,1,2013-12-03,72,42,0-150,7,0-15,43,0-50,20,0-30,12,0-30,10,0-30,134,1,0-1,3,3-6,0,0-2,4,4-8,6,4-8,8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13347,1968,47,36-55,Graduation,Partner,19514.0,Lowest,1,1,2,2014-01-26,47,14,0-150,3,0-15,21,0-50,2,0-30,1,0-30,28,0-30,69,4,2-4,3,3-6,1,0-2,2,0-3,8,4-8,10,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,1,Accept more than once,2
13419,1973,42,36-55,Master,Partner,27159.0,Lowest,1,1,2,2014-03-29,33,17,0-150,0,0-15,3,0-50,0,0-30,0,0-30,1,0-30,21,2,2-4,1,0-2,0,0-2,3,0-3,6,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13351,1963,52,36-55,Master,Single,39548.0,Low,1,1,2,2014-03-31,87,15,0-150,4,0-15,10,0-50,3,0-30,4,0-30,18,0-30,54,2,2-4,1,0-2,1,0-2,3,0-3,3,0-3,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12362,1989,26,0-35,Graduation,Single,21474.0,Lowest,1,0,1,2014-04-08,0,6,0-150,16,16-50,24,0-50,11,0-30,0,0-30,34,31-80,91,2,2-4,3,3-6,1,0-2,2,0-3,7,4-8,8,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,Accept more than once,0,1,Accept more than once,2
12726,1971,44,36-55,PhD,Single,60504.0,High,0,1,1,2014-02-07,73,458,151-500,0,0-15,24,0-50,6,0-30,4,0-30,34,31-80,526,2,2-4,6,3-6,2,0-2,8,4-8,6,4-8,18,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12032,1963,52,36-55,Graduation,Partner,22419.0,Lowest,0,0,0,2013-04-18,74,30,0-150,3,0-15,47,0-50,19,0-30,21,0-30,42,31-80,162,1,0-1,3,3-6,2,0-2,2,0-3,8,4-8,8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13485,1949,66,56-90,Master,Partner,81698.0,Highest,0,0,0,2013-11-06,4,179,151-500,28,16-50,520,251-600,111,81-150,81,61-100,47,31-80,966,1,0-1,3,3-6,8,7-12,13,9-15,1,0-3,25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
12890,1952,63,56-90,Graduation,Partner,43462.0,Low,1,1,2,2012-09-12,50,90,0-150,17,16-50,97,51-250,15,0-30,6,0-30,15,0-30,240,6,5-10,4,3-6,1,0-2,5,4-8,8,4-8,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13133,1978,37,36-55,PhD,Single,54880.0,High,1,0,1,2013-03-01,57,308,151-500,81,51-100,137,51-250,102,81-150,45,31-60,118,81-150,791,2,2-4,6,3-6,2,0-2,11,9-15,5,4-8,21,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12189,1982,33,0-35,Graduation,Partner,79908.0,Highest,0,0,0,2013-04-05,30,557,501-1250,81,51-100,555,251-600,29,0-30,81,61-100,111,81-150,1414,1,0-1,5,3-6,6,3-6,7,4-8,2,0-3,19,0,Reject,0,Reject,0,Reject,0,Reject,1,Accept,0,0,Accept more than once,1
13390,1970,45,36-55,Master,Partner,15315.0,Lowest,0,0,0,2013-08-03,27,7,0-150,4,0-15,13,0-50,15,0-30,8,0-30,17,0-30,64,2,2-4,2,0-2,0,0-2,4,4-8,5,4-8,8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12030,1959,56,56-90,Graduation,Partner,87771.0,Highest,0,1,1,2013-05-22,61,1224,501-1250,38,16-50,287,251-600,50,31-80,57,31-60,33,31-80,1689,1,0-1,5,3-6,10,7-12,4,4-8,6,4-8,20,1,Accept,1,Accept more than once,0,Accept more than once,1,Accept more than once,1,Accept more than once,0,1,Accept more than once,5
13809,1978,37,36-55,Graduation,Partner,33039.0,Lowest,1,0,1,2013-09-09,4,30,0-150,8,0-15,12,0-50,8,0-30,8,0-30,12,0-30,78,1,0-1,2,0-2,0,0-2,4,4-8,5,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12277,1980,35,0-35,Graduation,Single,81741.0,Highest,0,0,0,2013-06-16,75,249,151-500,81,51-100,555,251-600,58,31-80,81,61-100,38,31-80,1062,0,0-1,6,3-6,6,3-6,7,4-8,2,0-3,19,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12418,1971,44,36-55,Master,Partner,71499.0,Highest,0,1,1,2013-06-25,12,465,151-500,25,16-50,132,51-250,120,81-150,0,0-30,37,31-80,779,2,2-4,8,7-15,3,3-6,13,9-15,4,4-8,26,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10681,1970,45,36-55,Master,Partner,62466.0,High,0,1,1,2014-01-15,13,129,0-150,81,51-100,259,251-600,120,81-150,81,61-100,83,81-150,753,5,5-10,6,3-6,3,3-6,12,9-15,4,4-8,26,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10232,1963,52,36-55,PhD,Single,48799.0,Low,0,1,1,2013-11-05,9,174,151-500,18,16-50,81,51-250,28,0-30,6,0-30,24,0-30,331,3,2-4,3,3-6,2,0-2,7,4-8,3,0-3,15,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13979,1950,65,56-90,PhD,Partner,52157.0,High,0,1,1,2014-06-07,48,189,151-500,2,0-15,29,0-50,3,0-30,2,0-30,40,31-80,265,2,2-4,3,3-6,2,0-2,5,4-8,4,4-8,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12638,1962,53,36-55,Graduation,Single,66565.0,High,0,1,1,2012-12-05,80,747,501-1250,10,0-15,161,51-250,65,31-80,40,31-60,42,31-80,1065,4,2-4,4,3-6,2,0-2,9,9-15,8,4-8,19,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13158,1951,64,56-90,Master,Partner,29298.0,Lowest,1,1,2,2013-09-07,60,6,0-150,0,0-15,2,0-50,2,0-30,0,0-30,1,0-30,11,1,0-1,1,0-2,0,0-2,2,0-3,5,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10381,1979,36,36-55,Graduation,Single,47691.0,Low,0,1,1,2013-07-05,43,14,0-150,0,0-15,3,0-50,0,0-30,0,0-30,4,0-30,21,1,0-1,1,0-2,0,0-2,2,0-3,6,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12943,1970,45,36-55,Graduation,Partner,38200.0,Low,1,1,2,2012-12-07,19,12,0-150,0,0-15,4,0-50,0,0-30,0,0-30,1,0-30,17,1,0-1,1,0-2,0,0-2,2,0-3,7,4-8,4,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12314,1974,41,36-55,Graduation,Partner,44989.0,Low,0,1,1,2012-09-12,26,98,0-150,0,0-15,106,51-250,49,31-80,10,0-30,106,81-150,369,5,5-10,5,3-6,1,0-2,5,4-8,6,4-8,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13754,1968,47,36-55,PhD,Partner,38443.0,Low,1,1,2,2014-01-27,58,32,0-150,0,0-15,5,0-50,0,0-30,0,0-30,1,0-30,38,2,2-4,1,0-2,0,0-2,3,0-3,7,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13078,1978,37,36-55,Master,Single,38593.0,Low,1,0,1,2013-09-13,42,51,0-150,12,0-15,49,0-50,17,0-30,24,0-30,24,0-30,177,3,2-4,4,3-6,1,0-2,3,0-3,8,4-8,11,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13052,1970,45,36-55,PhD,Partner,64413.0,High,0,1,1,2013-08-01,27,200,151-500,5,0-15,44,0-50,0,0-30,10,0-30,20,0-30,279,1,0-1,5,3-6,1,0-2,5,4-8,5,4-8,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13539,1981,34,0-35,Master,Partner,36959.0,Low,1,0,1,2013-10-02,56,25,0-150,6,0-15,25,0-50,6,0-30,0,0-30,0,0-30,62,2,2-4,2,0-2,0,0-2,3,0-3,8,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13246,1977,38,36-55,PhD,Partner,61996.0,High,0,1,1,2013-01-31,27,1050,501-1250,12,0-15,144,51-250,0,0-30,0,0-30,24,0-30,1230,3,2-4,6,3-6,4,3-6,8,4-8,5,4-8,21,1,Accept,1,Accept more than once,0,Accept more than once,1,Accept more than once,0,Accept more than once,0,1,Accept more than once,4
13777,1968,47,36-55,Graduation,Partner,51287.0,Low,1,1,2,2014-04-01,10,117,0-150,0,0-15,22,0-50,13,0-30,0,0-30,30,0-30,182,3,2-4,4,3-6,1,0-2,3,0-3,7,4-8,11,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12443,1970,45,36-55,Graduation,Partner,13260.0,Lowest,1,1,2,2013-08-23,48,9,0-150,4,0-15,17,0-50,10,0-30,2,0-30,7,0-30,49,4,2-4,3,3-6,0,0-2,3,0-3,8,4-8,10,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10242,1966,49,36-55,PhD,Partner,47472.0,Low,1,1,2,2013-09-16,39,56,0-150,0,0-15,11,0-50,0,0-30,0,0-30,8,0-30,75,2,2-4,2,0-2,0,0-2,4,4-8,5,4-8,8,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12095,1956,59,56-90,Master,Partner,54603.0,High,1,1,2,2013-07-09,85,145,0-150,13,0-15,46,0-50,17,0-30,2,0-30,4,0-30,227,6,5-10,4,3-6,2,0-2,4,4-8,7,4-8,16,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13738,1974,41,36-55,PhD,Partner,45207.0,Low,1,1,2,2012-11-10,64,203,151-500,0,0-15,10,0-50,0,0-30,0,0-30,2,0-30,215,5,5-10,3,3-6,1,0-2,6,4-8,6,4-8,15,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
12539,1967,48,36-55,Master,Partner,47821.0,Low,1,1,2,2013-10-20,54,9,0-150,0,0-15,16,0-50,6,0-30,6,0-30,10,0-30,47,1,0-1,1,0-2,0,0-2,3,0-3,8,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12365,1951,64,56-90,Master,Partner,27450.0,Lowest,0,0,0,2013-04-15,57,37,0-150,12,0-15,23,0-50,8,0-30,11,0-30,52,31-80,143,1,0-1,2,0-2,1,0-2,3,0-3,7,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12858,1983,32,0-35,Graduation,Partner,39453.0,Low,1,0,1,2014-04-03,64,46,0-150,0,0-15,7,0-50,0,0-30,0,0-30,2,0-30,55,2,2-4,2,0-2,0,0-2,3,0-3,6,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13673,1971,44,36-55,Master,Partner,26850.0,Lowest,1,1,2,2014-04-18,10,31,0-150,1,0-15,13,0-50,7,0-30,2,0-30,9,0-30,63,4,2-4,2,0-2,1,0-2,4,4-8,4,4-8,11,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12629,1955,60,56-90,Graduation,Single,79800.0,Highest,0,0,0,2012-09-23,65,1060,501-1250,21,16-50,530,251-600,32,31-80,0,0-30,126,81-150,1769,1,0-1,5,3-6,10,7-12,5,4-8,3,0-3,21,1,Accept,0,Accept more than once,1,Accept more than once,0,Accept more than once,1,Accept more than once,0,1,Accept more than once,4
13544,1961,54,36-55,Master,Partner,61794.0,High,0,1,1,2013-09-14,74,264,151-500,47,16-50,188,51-250,54,31-80,47,31-60,11,0-30,611,2,2-4,4,3-6,4,3-6,10,9-15,2,0-3,20,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12580,1955,60,56-90,Graduation,Partner,53863.0,High,0,1,1,2014-05-17,4,399,151-500,4,0-15,30,0-50,6,0-30,4,0-30,30,0-30,473,3,2-4,7,7-15,1,0-2,7,4-8,7,4-8,18,0,Reject,0,Reject,0,Reject,1,Accept,0,Accept more than once,0,0,Accept more than once,1
13013,1959,56,56-90,Graduation,Partner,24221.0,Lowest,0,0,0,2013-08-20,94,8,0-150,9,0-15,9,0-50,2,0-30,5,0-30,22,0-30,55,1,0-1,1,0-2,1,0-2,3,0-3,4,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12566,1984,31,0-35,PhD,Single,39684.0,Low,1,0,1,2012-10-12,41,19,0-150,0,0-15,35,0-50,6,0-30,4,0-30,17,0-30,81,2,2-4,2,0-2,1,0-2,2,0-3,7,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,1,1,Accept,1
13557,1975,40,36-55,Master,Partner,92163.0,Highest,0,0,0,2012-12-12,25,817,501-1250,81,51-100,555,251-600,106,81-150,81,61-100,20,0-30,1660,0,0-1,5,3-6,10,7-12,5,4-8,2,0-3,20,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,1,Accept more than once,0,1,Accept more than once,3
13423,1965,50,36-55,Master,Single,69882.0,Highest,0,0,0,2013-11-10,94,292,151-500,81,51-100,555,251-600,120,81-150,81,61-100,126,81-150,1255,1,0-1,3,3-6,7,7-12,9,9-15,1,0-3,20,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13684,1977,38,36-55,Graduation,Partner,33178.0,Lowest,1,0,1,2014-01-30,9,12,0-150,6,0-15,2,0-50,11,0-30,2,0-30,16,0-30,49,1,0-1,1,0-2,0,0-2,3,0-3,4,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12740,1972,43,36-55,PhD,Partner,59973.0,High,0,0,0,2013-09-11,47,130,0-150,30,16-50,168,51-250,20,0-30,34,31-60,0,0-30,382,1,0-1,3,3-6,4,3-6,7,4-8,1,0-3,15,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13763,1975,40,36-55,Master,Partner,17459.0,Lowest,1,0,1,2013-09-19,12,6,0-150,4,0-15,16,0-50,3,0-30,10,0-30,30,0-30,69,3,2-4,3,3-6,1,0-2,2,0-3,7,4-8,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
12601,1969,46,36-55,Graduation,Single,23910.0,Lowest,1,0,1,2012-10-26,80,16,0-150,12,0-15,18,0-50,7,0-30,1,0-30,13,0-30,67,1,0-1,2,0-2,0,0-2,3,0-3,7,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12487,1969,46,36-55,Master,Partner,42169.0,Low,1,1,2,2013-10-19,20,19,0-150,0,0-15,9,0-50,0,0-30,0,0-30,2,0-30,30,2,2-4,1,0-2,0,0-2,3,0-3,8,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12421,1978,37,36-55,Master,Partner,26224.0,Lowest,1,0,1,2013-06-04,39,4,0-150,7,0-15,15,0-50,13,0-30,9,0-30,15,0-30,63,3,2-4,2,0-2,1,0-2,3,0-3,6,4-8,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12307,1981,34,0-35,Graduation,Partner,31089.0,Lowest,1,0,1,2012-08-17,57,31,0-150,3,0-15,31,0-50,2,0-30,8,0-30,4,0-30,79,3,2-4,3,3-6,0,0-2,4,4-8,8,4-8,10,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10277,1961,54,36-55,Graduation,Single,30081.0,Lowest,0,1,1,2013-02-21,27,36,0-150,0,0-15,2,0-50,0,0-30,0,0-30,4,0-30,42,1,0-1,1,0-2,0,0-2,3,0-3,7,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12788,1960,55,36-55,Graduation,Partner,62807.0,High,0,1,1,2012-08-31,83,526,501-1250,28,16-50,135,51-250,10,0-30,21,0-30,99,81-150,819,3,2-4,5,3-6,3,3-6,12,9-15,5,4-8,23,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12794,1955,60,56-90,Graduation,Single,72906.0,Highest,0,0,0,2013-09-17,79,400,151-500,32,16-50,519,251-600,71,31-80,75,61-100,54,31-80,1151,1,0-1,3,3-6,4,3-6,9,9-15,1,0-3,17,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12419,1948,67,56-90,PhD,Partner,61467.0,High,0,2,2,2012-12-09,69,410,151-500,16,16-50,114,51-250,0,0-30,5,0-30,49,31-80,594,3,2-4,5,3-6,2,0-2,10,9-15,5,4-8,20,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12771,1966,49,36-55,Master,Partner,49618.0,Low,1,1,2,2013-01-26,77,80,0-150,3,0-15,26,0-50,4,0-30,2,0-30,14,0-30,129,4,2-4,3,3-6,1,0-2,3,0-3,7,4-8,11,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12364,1986,29,0-35,Master,Single,21888.0,Lowest,1,0,1,2012-12-29,15,88,0-150,10,0-15,46,0-50,2,0-30,3,0-30,64,31-80,213,4,2-4,5,3-6,1,0-2,2,0-3,10,9-15,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
12226,1956,59,56-90,Graduation,Single,26150.0,Lowest,2,1,3,2013-03-11,61,5,0-150,1,0-15,13,0-50,3,0-30,5,0-30,1,0-30,28,1,0-1,1,0-2,0,0-2,3,0-3,7,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13165,1975,40,36-55,Basic,Partner,30801.0,Lowest,0,1,1,2012-10-26,23,8,0-150,4,0-15,5,0-50,15,0-30,2,0-30,11,0-30,45,2,2-4,1,0-2,0,0-2,3,0-3,7,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12230,1965,50,36-55,Graduation,Partner,81168.0,Highest,0,0,0,2014-05-07,84,410,151-500,0,0-15,555,251-600,120,81-150,22,0-30,22,0-30,1129,1,0-1,6,3-6,4,3-6,7,4-8,3,0-3,18,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
13435,1969,46,36-55,Master,Single,26877.0,Lowest,0,0,0,2013-08-19,74,101,0-150,13,0-15,76,51-250,20,0-30,18,0-30,40,31-80,268,2,2-4,3,3-6,1,0-2,6,4-8,6,4-8,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13289,1944,71,56-90,Master,Single,45006.0,Low,0,0,0,2013-07-18,90,162,151-500,25,16-50,53,51-250,16,0-30,0,0-30,10,0-30,266,1,0-1,3,3-6,1,0-2,7,4-8,3,0-3,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13059,1973,42,36-55,Basic,Partner,18978.0,Lowest,1,0,1,2012-12-11,41,2,0-150,8,0-15,1,0-50,4,0-30,7,0-30,15,0-30,37,1,0-1,1,0-2,0,0-2,3,0-3,8,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10299,1969,46,36-55,PhD,Single,48240.0,Low,0,0,0,2012-11-09,73,389,151-500,81,51-100,248,51-250,64,31-80,49,31-60,41,31-80,872,3,2-4,6,3-6,3,3-6,13,9-15,5,4-8,25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
13302,1974,41,36-55,Graduation,Partner,45837.0,Low,1,1,2,2013-07-26,88,215,151-500,13,0-15,87,51-250,17,0-30,17,0-30,24,0-30,373,5,5-10,6,3-6,2,0-2,5,4-8,7,4-8,18,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13504,1965,50,36-55,Master,Single,35791.0,Low,2,1,3,2013-05-06,94,27,0-150,0,0-15,5,0-50,0,0-30,0,0-30,3,0-30,35,2,2-4,1,0-2,0,0-2,3,0-3,8,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13189,1976,39,36-55,PhD,Partner,57004.5,High,1,1,2,2013-06-03,31,85,0-150,1,0-15,16,0-50,2,0-30,1,0-30,2,0-30,107,0,0-1,0,0-2,0,0-2,1,0-3,1,0-3,1,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13943,1978,37,36-55,Graduation,Single,54162.0,High,1,1,2,2013-03-18,31,5,0-150,6,0-15,10,0-50,6,0-30,5,0-30,10,0-30,42,1,0-1,1,0-2,0,0-2,3,0-3,4,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10862,1960,55,36-55,Master,Partner,30522.0,Lowest,0,1,1,2012-08-17,6,179,151-500,8,0-15,83,51-250,19,0-30,11,0-30,26,0-30,326,5,5-10,1,0-2,2,0-2,9,9-15,2,0-3,17,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12454,1961,54,36-55,PhD,Partner,54456.0,High,0,1,1,2013-07-11,23,352,151-500,0,0-15,27,0-50,10,0-30,0,0-30,15,0-30,404,3,2-4,6,3-6,1,0-2,7,4-8,6,4-8,17,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
13051,1971,44,36-55,Graduation,Single,31632.0,Lowest,0,0,0,2013-07-14,92,17,0-150,8,0-15,12,0-50,11,0-30,15,0-30,32,31-80,95,1,0-1,2,0-2,1,0-2,2,0-3,7,4-8,6,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10972,1949,66,56-90,Graduation,Single,72298.0,Highest,0,0,0,2014-03-10,52,625,501-1250,35,16-50,169,51-250,58,31-80,17,0-30,35,31-80,939,1,0-1,4,3-6,3,3-6,6,4-8,1,0-3,14,0,Reject,0,Reject,0,Reject,1,Accept,1,Accept more than once,0,0,Accept more than once,2
10708,1978,37,36-55,Master,Single,36975.0,Low,1,0,1,2013-12-28,50,10,0-150,6,0-15,11,0-50,0,0-30,4,0-30,2,0-30,33,1,0-1,1,0-2,0,0-2,3,0-3,7,4-8,5,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12775,1955,60,56-90,Master,Partner,72635.0,Highest,0,0,0,2013-06-03,54,390,151-500,22,16-50,323,251-600,104,81-150,35,31-60,107,81-150,981,1,0-1,6,3-6,8,7-12,6,4-8,3,0-3,21,1,Accept,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,Accept more than once,0,0,Accept more than once,1
12979,1976,39,36-55,Graduation,Partner,13624.0,Lowest,1,0,1,2013-01-20,93,10,0-150,2,0-15,15,0-50,2,0-30,1,0-30,6,0-30,36,2,2-4,2,0-2,0,0-2,3,0-3,6,4-8,7,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10156,1975,40,36-55,Graduation,Single,84196.0,Highest,0,1,1,2013-06-03,56,215,151-500,63,51-100,507,251-600,120,81-150,31,31-60,126,81-150,1062,1,0-1,8,7-15,4,3-6,7,4-8,3,0-3,20,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12386,1960,55,36-55,Graduation,Partner,70971.0,Highest,0,1,1,2012-09-21,28,1001,501-1250,17,16-50,555,251-600,93,81-150,81,61-100,17,0-30,1764,6,5-10,11,7-15,10,7-12,5,4-8,7,4-8,32,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,1,Accept,1
12681,1977,38,36-55,PhD,Single,34487.0,Lowest,1,1,2,2012-09-06,94,19,0-150,18,16-50,33,0-50,24,0-30,1,0-30,8,0-30,103,3,2-4,3,3-6,0,0-2,3,0-3,9,9-15,9,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
12763,1977,38,36-55,Graduation,Single,28769.0,Lowest,1,0,1,2012-12-18,76,41,0-150,5,0-15,129,51-250,10,0-30,3,0-30,3,0-30,191,3,2-4,4,3-6,1,0-2,4,4-8,9,9-15,12,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
10727,1970,45,36-55,PhD,Partner,69084.0,Highest,1,0,1,2013-11-19,43,1181,501-1250,81,51-100,199,51-250,39,31-80,30,0-30,30,0-30,1560,2,2-4,7,7-15,3,3-6,13,9-15,8,4-8,25,0,Reject,0,Reject,0,Reject,0,Reject,0,Reject,0,0,Reject,0
